y,x,shift,latitude,offense,address,method,longitude,severity
136884,398185,MIDNIGHT,38.89981224548890,THEFT/OTHER,600 - 699 BLOCK OF H STREET NW,OTHERS,-77.02091220223110,1.2
134135,402814,MIDNIGHT,38.87504342003780,MOTOR VEHICLE THEFT,2722 - 2809 BLOCK OF MINNESOTA AVENUE SE,OTHERS,-76.96757020330820,1
140141,397424,DAY,38.92914598346210,THEFT F/AUTO,3100 - 3199 BLOCK OF 13TH STREET NW,OTHERS,-77.02970784111160,1
134087,402855,DAY,38.87461077535060,THEFT F/AUTO,2800 - 2899 BLOCK OF N STREET SE,OTHERS,-76.96709387502670,1
136259,400332,DAY,38.89418282409720,THEFT F/AUTO,300 - 399 BLOCK OF 7TH STREET NE,OTHERS,-76.99616403201870,1
134508,399533,DAY,38.87840567865490,THEFT F/AUTO,100 - 149 BLOCK OF K STREET SE,OTHERS,-77.005370857856,1
142294,398526,DAY,38.94854950508080,MOTOR VEHICLE THEFT,312  - 399 BLOCK OF DECATUR STREET NW,OTHERS,-77.01699974550260,1
130810,400407,DAY,38.84509280198150,THEFT F/AUTO,700 - 799 BLOCK OF MALCOLM X AVENUE SE,OTHERS,-76.99531153136620,1
135316,404434,DAY,38.88567735957630,ASSAULT W/DANGEROUS WEAPON,153 - 399 BLOCK OF RIDGE ROAD SE,OTHERS,-76.94888894943180,3
133290,404880,DAY,38.86741978577380,THEFT F/AUTO,1500 - 1599 BLOCK OF 41ST STREET SE,OTHERS,-76.94376269467040,1
128589,399874,DAY,38.82508928674760,ASSAULT W/DANGEROUS WEAPON,4307 - 4599 BLOCK OF 3RD STREET SE,KNIFE,-77.00144581923180,3
141435,397293,DAY,38.94080368293090,THEFT/OTHER,1300  - 1399 BLOCK OF TAYLOR STREET NW,OTHERS,-77.03121602822650,1.2
138915,399996,DAY,38.91810571922730,ROBBERY,400 - 499 BLOCK OF V STREET NE,OTHERS,-77.00004502969140,1.2
137216,405541,DAY,38.90278726480270,MOTOR VEHICLE THEFT,4600 - 4699 BLOCK OF SHERIFF ROAD NE,OTHERS,-76.936111135570,1
140440,397423,DAY,38.93184379101360,THEFT/OTHER,3400 - 3499 BLOCK OF 13TH STREET NW,OTHERS,-77.02971046447610,1.2
140287,393681,DAY,38.93044792594530,THEFT/OTHER,3000 - 3199 BLOCK OF WISCONSIN AVENUE NW,OTHERS,-77.072877649614,1.2
136862,401701,DAY,38.89961553314580,THEFT F/AUTO,1600 - 1699 BLOCK OF BENNING ROAD NE,OTHERS,-76.98038654587880,1
132035,402379,DAY,38.85612817124130,THEFT F/AUTO,2700 - 2899 BLOCK OF LANGSTON PLACE SE,OTHERS,-76.97258644590990,1
136808,398098,DAY,38.89913003848190,MOTOR VEHICLE THEFT,700 - 799 BLOCK OF 7TH STREET NW,OTHERS,-77.02191655674080,1
142555.52000172,397938.59999604,DAY,38.95089686969350,ASSAULT W/DANGEROUS WEAPON,8TH STREET NW AND FARRAGUT STREET NW,KNIFE,-77.023781184852,3
135100,399949,DAY,38.88374561506840,THEFT F/AUTO,400 - 499 BLOCK OF 4TH STREET SE,OTHERS,-77.00057658889970,1
131389,401927,DAY,38.848333148226,THEFT/OTHER,0 - 0 BLOCK OF TUBMAN ROAD SE,OTHERS,-76.98172291829910,1.2
136194,398009,DAY,38.89359501209950,THEFT/OTHER,700 - 899 BLOCK OF PENNSYLVANIA AVENUE NW,OTHERS,-77.02294307884660,1.2
133586,401542,DAY,38.87010185789450,THEFT/OTHER,1600 - 1699 BLOCK OF 16TH STREET SE,OTHERS,-76.98222359827460,1.2
129903,400035,DAY,38.83692379819710,THEFT/OTHER,400 - 599 BLOCK OF MISSISSIPPI AVENUE SE,OTHERS,-76.99959522072140,1.2
138932.29999836,398357.79001243,DAY,38.91825869803330,THEFT F/AUTO,5TH STREET NW AND V STREET NW,OTHERS,-77.01893656053140,1
138008.23,396217.89,DAY,38.90992776242410,BURGLARY,1300 - 1699 BLOCK OF CONNECTICUT AVENUE NW,OTHERS,-77.04360696393170,1.5
140015.79001537,401532.65999938,DAY,38.92801932094060,BURGLARY,16TH STREET NE AND HAMLIN STREET NE,OTHERS,-76.98232425704230,1.5
136984.53126055,396105.28124234,DAY,38.90070543538230,THEFT F/AUTO,PENNSYLVANIA AVENUE NW AND 20TH STREET NW,OTHERS,-77.04489951471330,1
130906,399763,DAY,38.84596226418610,THEFT F/AUTO,301 - 499 BLOCK OF ORANGE STREET SE,OTHERS,-77.00271916366690,1
144311,397612,DAY,38.96671067154870,THEFT F/AUTO,6300  - 6399 BLOCK OF GEORGIA AVENUE NW,OTHERS,-77.027551632328,1
137360,400933,DAY,38.90409828973350,THEFT/OTHER,1190 - 1299 BLOCK OF MONTELLO AVENUE NE,OTHERS,-76.98923791438560,1.2
134892,406453,DAY,38.88184786441210,THEFT F/AUTO,5300 - 5399 BLOCK OF E STREET SE,OTHERS,-76.92561775894170,1
143093,397769,DAY,38.95574155401750,THEFT/OTHER,5400  - 5499 BLOCK OF 9TH STREET NW,OTHERS,-77.02573189720120,1.2
140062,402501,DAY,38.928438373554,BURGLARY,3000 - 3099 BLOCK OF 25TH STREET NE,OTHERS,-76.97115120561830,1.5
136963,398508,DAY,38.90052379217540,THEFT/OTHER,400 - 457 BLOCK OF MASSACHUSETTS AVENUE NW,OTHERS,-77.01718969937970,1.2
135943,404167,DAY,38.89132980123390,THEFT F/AUTO,3700 - 3761 BLOCK OF MINNESOTA AVENUE NE,OTHERS,-76.95196589662110,1
138813,401728,DAY,38.91718876148210,THEFT F/AUTO,1600 - 1769 BLOCK OF NEW YORK AVENUE NE,OTHERS,-76.98007139882090,1
142807.96,398382.28,DAY,38.95317184664780,THEFT F/AUTO,400  - 499 BLOCK OF HAMILTON STREET NW,OTHERS,-77.01866329967820,1
135590,405528,DAY,38.88813987589440,THEFT/OTHER,4500 - 4599 BLOCK OF B STREET SE,OTHERS,-76.93627897735570,1.2
130810,400496,DAY,38.845093213363,THEFT F/AUTO,800 - 899 BLOCK OF MALCOLM X AVENUE SE,OTHERS,-76.99428353411810,1
135785,404267,DAY,38.88990536781570,MOTOR VEHICLE THEFT,3800 - 3899 BLOCK OF EAST CAPITOL STREET,OTHERS,-76.95081339245110,1
144485,397902,DAY,38.96828262956560,ASSAULT W/DANGEROUS WEAPON,6416  - 6499 BLOCK OF 8TH STREET NW,GUN,-77.02420724548060,3
137846,405450,DAY,38.90781948015810,THEFT F/AUTO,1300 - 1499 BLOCK OF KENILWORTH AVENUE NE,OTHERS,-76.938328916466,1
137532,397497,DAY,38.905647157494,THEFT/OTHER,1200 - 1299 BLOCK OF M STREET NW,OTHERS,-77.02885147178270,1.2
136678,401840,EVENING,38.89795832023850,THEFT/OTHER,1700 - 1799 BLOCK OF GALES STREET NE,OTHERS,-76.97878634314020,1.2
137021,399446,EVENING,38.90104970214260,THEFT/OTHER,724 - 999 BLOCK OF 1ST STREET NE,OTHERS,-77.00637972758310,1.2
137977,397115,DAY,38.90965190892850,THEFT/OTHER,1400 - 1499 BLOCK OF P STREET NW,OTHERS,-77.03325434455320,1.2
139839,403153,DAY,38.92642886624480,THEFT F/AUTO,2800 - 2899 BLOCK OF BLADENSBURG ROAD NE,OTHERS,-76.96362872583830,1
133433,402692,EVENING,38.86872228360580,MOTOR VEHICLE THEFT,1700 - 1899 BLOCK OF 27TH STREET SE,OTHERS,-76.96897105415180,1
134117,399888,EVENING,38.87488873735120,THEFT/OTHER,300 - 399 BLOCK OF TINGEY STREET SE,OTHERS,-77.00128528690080,1.2
137600,395654,EVENING,38.906254886501,THEFT/OTHER,1200 - 1299 BLOCK OF 23RD STREET NW,OTHERS,-77.05010350093120,1.2
142322,393194,EVENING,38.94877715167550,THEFT/OTHER,4500 - 4599 BLOCK OF FORT DRIVE NW,OTHERS,-77.07850869360480,1.2
141368,401880,EVENING,38.940203903853,MOTOR VEHICLE THEFT,4100 - 4199 BLOCK OF 19TH STREET NE,OTHERS,-76.97831475669430,1
135070.7251467760,401014.2002868940,EVENING,38.88347320290250,THEFT F/AUTO,400 - 499 BLOCK OF 13TH STREET SE,OTHERS,-76.98831081162960,1
135070,401668,EVENING,38.88346886837870,THEFT F/AUTO,400 - 499 BLOCK OF 17TH STREET SE,OTHERS,-76.98076663303820,1
138403,401246,EVENING,38.91349957903280,THEFT/OTHER,1900 - 1999 BLOCK OF GALLAUDET STREET NE,OTHERS,-76.98562724708130,1.2
138884,396275,EVENING,38.91781948841760,MOTOR VEHICLE THEFT,1800 - 1899 BLOCK OF CALIFORNIA STREET NW,OTHERS,-77.04295152003980,1
144247,398708,EVENING,38.96613580888490,THEFT/OTHER,200  - 299 BLOCK OF SHERIDAN STREET NW,OTHERS,-77.01490697776030,1.2
141108,391623,EVENING,38.937827879695,THEFT/OTHER,3634 - 3699 BLOCK OF 49TH STREET NW,OTHERS,-77.09662142809250,1.2
137600,395541,EVENING,38.906252159299,THEFT/OTHER,1200 - 1299 BLOCK OF 24TH STREET NW,OTHERS,-77.05140456981140,1.2
143559,392607,EVENING,38.95991229992680,THEFT/OTHER,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,OTHERS,-77.08528827644360,1.2
139746,399869,EVENING,38.92559406689040,THEFT/OTHER,300 - 399 BLOCK OF FRANKLIN STREET NE,OTHERS,-77.00150713723570,1.2
143908,397198,EVENING,38.96308182748660,BURGLARY,1328  - 1399 BLOCK OF PEABODY STREET NW,OTHERS,-77.03232597202580,1.5
136402,401606,EVENING,38.89546716650530,BURGLARY,1600 - 1699 BLOCK OF ISHERWOOD STREET NE,OTHERS,-76.98148654591570,1.5
140104,396524,EVENING,38.92881308980930,BURGLARY,1674 - 1799 BLOCK OF IRVING STREET NW,OTHERS,-77.04008761518950,1.5
140014,400655,EVENING,38.92801063792950,ROBBERY,3000 - 3099 BLOCK OF 10TH STREET NE,OTHERS,-76.992434712315,1.2
139088.43750251,396383.43749860,EVENING,38.91965932846920,MOTOR VEHICLE THEFT,KALORAMA ROAD NW AND 18TH STREET NW,OTHERS,-77.04170392470620,1
139005,398723,EVENING,38.91891871489840,BURGLARY,2100 - 2199 BLOCK OF 2ND STREET NW,OTHERS,-77.01471998797280,1.5
139744,402150,EVENING,38.92557396492030,MOTOR VEHICLE THEFT,2000 - 2099 BLOCK OF FRANKLIN STREET NE,OTHERS,-76.97519799766070,1
140182,397162,EVENING,38.92951721944640,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,OTHERS,-77.032729863452,1.2
139955,397874,EVENING,38.92747848803160,THEFT F/AUTO,700 - 999 BLOCK OF HOBART PLACE NW,OTHERS,-77.02451653768230,1
136927,400589,EVENING,38.90020261645540,THEFT/OTHER,900 - 999 BLOCK OF H STREET NE,OTHERS,-76.99320122878950,1.2
145177,397780,EVENING,38.97451593938760,ASSAULT W/DANGEROUS WEAPON,6900  - 7015 BLOCK OF 9TH STREET NW,KNIFE,-77.02561473441320,3
138008.23,396217.89,EVENING,38.90992776242410,THEFT/OTHER,1300 - 1699 BLOCK OF CONNECTICUT AVENUE NW,OTHERS,-77.04360696393170,1.2
139054,396478,EVENING,38.919349672156,THEFT/OTHER,2200 - 2260 BLOCK OF CHAMPLAIN STREET NW,OTHERS,-77.04060270416360,1.2
140935,397642,EVENING,38.93630126228240,THEFT/OTHER,3700  - 3769 BLOCK OF 10TH STREET NW,OTHERS,-77.02718924567350,1.2
143865.72000294,398054.59001215,EVENING,38.96269975925380,ROBBERY,7TH STREET NW AND PEABODY STREET NW,GUN,-77.022446791491,1.2
135696,405443,EVENING,38.88832528672260,ASSAULT W/DANGEROUS WEAPON,4510 - 4549 BLOCK OF BENNING ROAD SE,GUN,-76.936919865983,3
144278,398054,EVENING,38.96642151712490,ROBBERY,6300  - 6311 BLOCK OF 7TH STREET NW,OTHERS,-77.02244738691140,1.2
139190,396273,EVENING,38.92057801011470,THEFT/OTHER,1800 - 1899 BLOCK OF BELMONT ROAD NW,OTHERS,-77.04297463009520,1.2
135308,403685,EVENING,38.88560974077730,ASSAULT W/DANGEROUS WEAPON,300 - 319 BLOCK OF 34TH STREET SE,GUN,-76.95751818566730,3
138469.45999793,398099.31001219,EVENING,38.91408876074050,THEFT/OTHER,7TH STREET NW AND S STREET NW,OTHERS,-77.02191584935230,1.2
141060.51,396958.76,EVENING,38.93742654935560,THEFT F/AUTO,1414  - 1599 BLOCK OF SPRING ROAD NW,OTHERS,-77.03507840640470,1
141272.65,398087.78,EVENING,38.93934075159950,THEFT F/AUTO,3900  - 3999 BLOCK OF NEW HAMPSHIRE AVENUE NW,OTHERS,-77.022056605290,1
134561,400042,EVENING,38.87888198476570,THEFT/OTHER,900 - 999 BLOCK OF 5TH STREET SE,OTHERS,-76.99951584394890,1.2
130808,401146,EVENING,38.845077240927,BURGLARY,1290 - 1491 BLOCK OF ALABAMA AVENUE SE,OTHERS,-76.986789178653,1.5
137152,395735,EVENING,38.90221377609880,THEFT/OTHER,2200 - 2299 BLOCK OF PENNSYLVANIA AVENUE NW,OTHERS,-77.04916892487730,1.2
138633,398144,EVENING,38.91557081830970,THEFT/OTHER,620 - 699 BLOCK OF T STREET NW,OTHERS,-77.021395462746,1.2
137069.63,397919.40,EVENING,38.90147820098970,ROBBERY,900 - 999 BLOCK OF 9TH STREET NW,OTHERS,-77.02398605533490,1.2
137507,401169,EVENING,38.90542074716570,ROBBERY,1200 - 1299 BLOCK OF OWEN PLACE NE,GUN,-76.98651638933770,1.2
137710,395460,EVENING,38.90724293460120,THEFT F/AUTO,2400 - 2499 BLOCK OF N STREET NW,OTHERS,-77.05233558833740,1
137555,395766,EVENING,38.90585123093130,THEFT/OTHER,1200 - 1249 BLOCK OF 22ND STREET NW,OTHERS,-77.04880630440890,1.2
133307.05000914,401291.29999915,EVENING,38.86758495383050,ASSAULT W/DANGEROUS WEAPON,T STREET SE AND 14TH STREET SE,GUN,-76.98512040592240,3
129205,400736,EVENING,38.83063893107980,THEFT/OTHER,800 - 899 BLOCK OF MARJORIE COURT SE,OTHERS,-76.99151715765610,1.2
136089,401972,EVENING,38.89265318508480,ROBBERY,200 - 299 BLOCK OF 19TH STREET NE,OTHERS,-76.97725792433870,1.2
140325.18,396758.68,MIDNIGHT,38.93080175997040,THEFT/OTHER,1600 - 1665 BLOCK OF LAMONT STREET NW,OTHERS,-77.03738270466760,1.2
137583,396660,EVENING,38.90610308149130,THEFT F/AUTO,1200 - 1221 BLOCK OF 17TH STREET NW,OTHERS,-77.03850031166060,1
136610,398185,EVENING,38.89734305292140,THEFT/OTHER,600 - 699 BLOCK OF F STREET NW,OTHERS,-77.02091678117020,1.2
137291,400638,MIDNIGHT,38.90347575561890,THEFT F/AUTO,1014 - 1099 BLOCK OF 10TH STREET NE,OTHERS,-76.99264031830420,1
137406,395540,MIDNIGHT,38.90450066288830,THEFT/OTHER,1100 - 1199 BLOCK OF 24TH STREET NW,OTHERS,-77.05141068609190,1.2
129973.44002205,400136.23001408,MIDNIGHT,38.83755529310750,MOTOR VEHICLE THEFT,6TH STREET SE AND MISSISSIPPI AVENUE SE,OTHERS,-76.99843088768470,1
134409,401336,MIDNIGHT,38.87751646050270,THEFT/OTHER,1400 - 1499 BLOCK OF L STREET SE,OTHERS,-76.98459510776220,1.2
137319,399855,MIDNIGHT,38.90372801447910,THEFT F/AUTO,300 - 321 BLOCK OF L STREET NE,OTHERS,-77.00167146285130,1
137407,395766,MIDNIGHT,38.90451069546680,THEFT/OTHER,1100 - 1199 BLOCK OF 22ND STREET NW,OTHERS,-77.04881276568280,1.2
140220,396986,MIDNIGHT,38.92986282374730,THEFT F/AUTO,3200 - 3299 BLOCK OF HIATT PLACE NW,OTHERS,-77.03475625867380,1
132067.4619439890,400838.6208947310,MIDNIGHT,38.85641877491110,ROBBERY,2600 - 2657 BLOCK OF DOUGLASS PLACE SE,OTHERS,-76.99033811940160,1.2
139780.10956715,398133.69932422,MIDNIGHT,38.92589559223570,THEFT F/AUTO,6TH STREET NW AND GIRARD STREET NW,OTHERS,-77.02152288744630,1
135043.8150987510,400436.0624943580,MIDNIGHT,38.88323126363510,ROBBERY,400 - 499 BLOCK OF 8TH STREET SE,OTHERS,-76.99497416890070,1.2
130906,399763,MIDNIGHT,38.84596226418610,ROBBERY,301 - 499 BLOCK OF ORANGE STREET SE,OTHERS,-77.00271916366690,1.2
139586,397209,MIDNIGHT,38.92415265028290,THEFT/OTHER,2601 - 2698 BLOCK OF 14TH STREET NW,OTHERS,-77.03218066445410,1.2
136884.15654046,401606.41052744,MIDNIGHT,38.89980838428770,ROBBERY,16TH STREET NE AND BENNING ROAD NE,OTHERS,-76.98148103928070,1.2
132646,400914,MIDNIGHT,38.861630859952,ROBBERY,1300 - 1387 BLOCK OF MORRIS ROAD SE,GUN,-76.98945985736270,1.2
128889,400251,MIDNIGHT,38.82779083803020,THEFT F/AUTO,4200 - 4399 BLOCK OF 7TH STREET SE,OTHERS,-76.99709904966720,1
141376,397823,MIDNIGHT,38.94027772033240,THEFT/OTHER,4000  - 4099 BLOCK OF GEORGIA AVENUE NW,OTHERS,-77.02510205757460,1.2
132638,403907,MIDNIGHT,38.86155772169710,THEFT F/AUTO,3600 - 3699 BLOCK OF AUSTIN STREET SE,OTHERS,-76.95498233303830,1
132718,400444,MIDNIGHT,38.86228808782940,MOTOR VEHICLE THEFT,1000 - 1007 BLOCK OF HOWARD ROAD SE,OTHERS,-76.99487272123360,1
132857,402258,MIDNIGHT,38.86287288700160,MOTOR VEHICLE THEFT,2300 - 2399 BLOCK OF GOOD HOPE ROAD SE,OTHERS,-76.972319353247,1
132857,402258,MIDNIGHT,38.86287288700160,THEFT F/AUTO,2300 - 2399 BLOCK OF GOOD HOPE ROAD SE,OTHERS,-76.972319353247,1
139873,397539,MIDNIGHT,38.92673974355720,THEFT F/AUTO,1100 - 1299 BLOCK OF HARVARD STREET NW,OTHERS,-77.02837644754380,1
130718,400264,DAY,38.84426565749850,BURGLARY,600 - 699 BLOCK OF RALEIGH PLACE SE,OTHERS,-76.99695084792680,1.5
134462,401418,DAY,38.87799594736310,THEFT F/AUTO,1000 - 1099 BLOCK OF 15TH STREET SE,OTHERS,-76.98365345347590,1
138222,398597,DAY,38.91186229197120,THEFT F/AUTO,1602 - 1646 BLOCK OF 4TH STREET NW,OTHERS,-77.01616735422980,1
140197,397281,DAY,38.9296549730,THEFT/OTHER,1300 - 1399 BLOCK OF KENYON STREET NW,OTHERS,-77.03135542517170,1.2
143187,398905,DAY,38.95658786771340,THEFT/OTHER,100  - 199 BLOCK OF KENNEDY STREET NW,OTHERS,-77.012631316261,1.2
140846,397904,DAY,38.93549757448430,THEFT/OTHER,3639 - 3649 BLOCK OF GEORGIA AVENUE NW,OTHERS,-77.02417050897040,1.2
139780.10956715,398133.69932422,DAY,38.92589559223570,THEFT F/AUTO,6TH STREET NW AND GIRARD STREET NW,OTHERS,-77.02152288744630,1
139035,397610,DAY,38.91918493039420,THEFT F/AUTO,1100 - 1199 BLOCK OF W STREET NW,OTHERS,-77.02755956269240,1
129661,399713,DAY,38.83474176113280,THEFT F/AUTO,166 - 199 BLOCK OF MISSISSIPPI AVENUE SE,OTHERS,-77.00330016349520,1
138616,395984,DAY,38.91541001101110,THEFT/OTHER,1811 - 1899 BLOCK OF CONNECTICUT AVENUE NW,OTHERS,-77.04630284625830,1.2
136327.1443479420,399194.9423332060,DAY,38.89479171556650,THEFT F/AUTO,1 - 9 BLOCK OF D STREET NW,OTHERS,-77.009280182480,1
139210,398946,DAY,38.92076968121150,MOTOR VEHICLE THEFT,2300 - 2399 BLOCK OF 1ST STREET NW,OTHERS,-77.01214930572270,1
136691,402453,DAY,38.89823103630310,ROBBERY,2248 - 2499 BLOCK OF BENNING ROAD NE,OTHERS,-76.97261975197640,1.2
137578,396231,DAY,38.906056665020,THEFT/OTHER,1200 - 1219 BLOCK OF 19TH STREET NW,OTHERS,-77.04344768527520,1.2
135663.7324433270,401057.4602549340,DAY,38.88881518728780,MOTOR VEHICLE THEFT,1300 - 1333 BLOCK OF MASSACHUSETTS AVENUE SE,OTHERS,-76.98781130533350,1
138070,405552,DAY,38.90079503236070,THEFT/OTHER,1500 - 1599 BLOCK OF KENILWORTH AVENUE NE,OTHERS,-76.94556256180360,1.2
130427,401104,DAY,38.84164762390190,BURGLARY,3400 - 3499 BLOCK OF 13TH PLACE SE,OTHERS,-76.987281323097,1.5
131449,402196,DAY,38.85084825730010,ROBBERY,2001 - 2248 BLOCK OF ALABAMA AVENUE SE,GUN,-76.97469598245740,1.2
138295,401249,DAY,38.91251995769790,MOTOR VEHICLE THEFT,1808 - 1899 BLOCK OF CENTRAL PLACE NE,OTHERS,-76.98559012791630,1
143573,392740,DAY,38.96003924648270,THEFT F/AUTO,5300 - 5399 BLOCK OF 43RD STREET NW,OTHERS,-77.08376507825450,1
143294,392713,DAY,38.95752563014370,THEFT/OTHER,5200 - 5223 BLOCK OF WISCONSIN AVENUE NW,OTHERS,-77.08407294451090,1.2
136963,398508,DAY,38.90052379217540,THEFT/OTHER,400 - 457 BLOCK OF MASSACHUSETTS AVENUE NW,OTHERS,-77.01718969937970,1.2
144752,398989,DAY,38.97068569956770,BURGLARY,6600  - 6699 BLOCK OF 1ST STREET NW,OTHERS,-77.01166575572330,1.5
141856,397927,DAY,38.94459600260210,BURGLARY,4400  - 4499 BLOCK OF KANSAS AVENUE NW,OTHERS,-77.02391162472340,1.5
141908,397338,DAY,38.94506636050860,MOTOR VEHICLE THEFT,1300  - 1329 BLOCK OF ALLISON STREET NW,OTHERS,-77.03070156662980,1
141316,397293,DAY,38.93973809188070,THEFT F/AUTO,1300  - 1399 BLOCK OF SHEPHERD STREET NW,OTHERS,-77.03121683046870,1
141241,393340,DAY,38.939033201712,THEFT/OTHER,3810 - 3899 BLOCK OF RODMAN STREET NW,OTHERS,-77.07681357947370,1.2
139745,400233,DAY,38.92558304193860,THEFT F/AUTO,600 - 699 BLOCK OF FRANKLIN STREET NE,OTHERS,-76.997309273390,1
139487,398058,DAY,38.92165111713920,THEFT F/AUTO,2400 - 2599 BLOCK OF GEORGIA AVENUE NW,OTHERS,-77.022160339115,1
137653.94018917,401813.88681564,DAY,38.90674246343150,THEFT/OTHER,BLADENSBURG ROAD NE AND 17TH STREET NE,OTHERS,-76.97908718616570,1.2
139579,397961,DAY,38.924090848036,THEFT F/AUTO,700 - 898 BLOCK OF EUCLID STREET NW,OTHERS,-77.02350620000290,1
139352,398414,DAY,38.92204734259140,SEX ABUSE,2300 - 2499 BLOCK OF 4TH STREET NW,OTHERS,-77.01828902070180,1
140006,398107,DAY,38.92793430240870,THEFT F/AUTO,500 - 699 BLOCK OF HOBART PLACE NW,OTHERS,-77.02182173087380,1
134507,401135,DAY,38.87839790236750,MOTOR VEHICLE THEFT,1300 - 1399 BLOCK OF K STREET SE,OTHERS,-76.98691186330760,1
138379,401587,DAY,38.91327577494240,THEFT/OTHER,1700 - 1799 BLOCK OF 15TH STREET NE,OTHERS,-76.98169883450910,1.2
132802,400717,DAY,38.863040928906,THEFT/OTHER,2301 - 2399 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,OTHERS,-76.99173244838820,1.2
128741,399688,DAY,38.82645799846490,THEFT/OTHER,4180 - 4530 BLOCK OF LIVINGSTON ROAD SE,OTHERS,-77.00359027937940,1.2
140137,398144,DAY,38.92911338842450,THEFT F/AUTO,500 - 699 BLOCK OF IRVING STREET NW,OTHERS,-77.021398834282,1
143311,393673,DAY,38.95768666322670,BURGLARY,3700 - 3799 BLOCK OF HUNTINGTON STREET NW,OTHERS,-77.07299307012290,1.5
139269,399760,DAY,38.92129854804180,THEFT F/AUTO,200 - 299 BLOCK OF BRYANT STREET NE,OTHERS,-77.00276592137880,1
144622.22,398807.36,EVENING,38.96951584190210,THEFT/OTHER,6500  - 6599 BLOCK OF SANDY SPRING ROAD NW,OTHERS,-77.01376239554380,1.2
133271,401745,DAY,38.86726687178730,MOTOR VEHICLE THEFT,1700 - 1799 BLOCK OF T STREET SE,OTHERS,-76.979891550986,1
140182,397162,EVENING,38.92951721944640,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,OTHERS,-77.032729863452,1.2
140445,397000,EVENING,38.931889021427,THEFT F/AUTO,1400 - 1599 BLOCK OF MONROE STREET NW,OTHERS,-77.03459093544230,1
136724,406552,EVENING,38.89834701099730,ROBBERY,5200 - 5355 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,OTHERS,-76.92446902213640,1.2
138551,397833,DAY,38.91483070363370,THEFT F/AUTO,900 - 999 BLOCK OF WESTMINSTER STREET NW,OTHERS,-77.02497675741890,1
139822.37999919,396835.97999502,EVENING,38.92627266315520,THEFT/OTHER,16TH STREET NW AND HARVARD STREET NW,OTHERS,-77.03648887267310,1.2
140182,397162,EVENING,38.92951721944640,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,OTHERS,-77.032729863452,1.2
137621,394548,EVENING,38.90643870986980,THEFT/OTHER,1224 - 1299 BLOCK OF WISCONSIN AVENUE NW,OTHERS,-77.06285219771220,1.2
136168,404600,EVENING,38.89334981397950,THEFT/OTHER,300 - 499 BLOCK OF 40TH STREET NE,OTHERS,-76.94696487987640,1.2
130930.82002293,401492.99001534,EVENING,38.846178544308,ROBBERY,15TH PLACE SE AND ALABAMA AVENUE SE,OTHERS,-76.98280149917590,1.2
137321,396307,EVENING,38.90374319492970,THEFT/OTHER,1800 - 1899 BLOCK OF L STREET NW,OTHERS,-77.04256478416080,1.2
129046,400040,EVENING,38.82920474985280,THEFT/OTHER,400 - 599 BLOCK OF CHESAPEAKE STREET SE,OTHERS,-76.99953230371560,1.2
130654.23000668,400501.29001442,EVENING,38.843688022974,THEFT/OTHER,WHEELER ROAD SE AND ALABAMA AVENUE SE,OTHERS,-76.994225590372,1.2
143620.58,400365.02,DAY,38.96049355458930,SEX ABUSE,5800  - 5899 BLOCK OF EASTERN AVENUE NE,OTHERS,-76.99578840749360,1
137194,394829,EVENING,38.90259276160560,THEFT/OTHER,3000 - 3029 BLOCK OF K STREET NW,OTHERS,-77.05960938358560,1.2
136325,401935,EVENING,38.89477521391430,THEFT F/AUTO,1823 - 1849 BLOCK OF D STREET NE,OTHERS,-76.97769083849230,1
143559,392607,EVENING,38.95991229992680,THEFT/OTHER,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,OTHERS,-77.08528827644360,1.2
135210,401212,EVENING,38.88473046613630,BURGLARY,300 - 399 BLOCK OF KENTUCKY AVENUE SE,OTHERS,-76.98602901427730,1.5
142322,393194,EVENING,38.94877715167550,THEFT F/AUTO,4500 - 4599 BLOCK OF FORT DRIVE NW,OTHERS,-77.07850869360480,1
138388.76562986,396386.75001060,EVENING,38.91335646661570,THEFT/OTHER,18TH STREET NW AND RIGGS PLACE NW,OTHERS,-77.04166204476980,1.2
134605,399144,EVENING,38.87928646674940,THEFT/OTHER,2 - 49 BLOCK OF I STREET SW,OTHERS,-77.00985457679720,1.2
142325,400309,EVENING,38.94882661320840,THEFT/OTHER,700 - 898 BLOCK OF DECATUR PLACE NE,OTHERS,-76.99642752058660,1.2
134192.20,398476.57,EVENING,38.87555837022640,MOTOR VEHICLE THEFT,1200 - 1299 BLOCK OF 4TH STREET SW,OTHERS,-77.01755637953470,1
143487,396974,EVENING,38.95928626674140,THEFT/OTHER,1400  - 1599 BLOCK OF MONTAGUE STREET NW,KNIFE,-77.03491067533560,1.2
134807,405505,EVENING,38.88108270253450,ASSAULT W/DANGEROUS WEAPON,600 - 699 BLOCK OF 46TH STREET SE,KNIFE,-76.93654316967770,3
